W1,W2,W3,W4,F
economically,weaker,sections,educational,4
weaker,sections,educational,institutions,4
displaced,kashmiri,pandits,narendra,4
restore,dignity,displaced,kashmiri,4
praise,scheme,like,assured,4
committed,restore,dignity,displaced,4
encourage,youth,voting,first,4
like,encourage,youth,voting,4
opened,food,stall,help,4
flood,victims,lesserknown,facts,4
sarkar,importance,view,upcoming,4
modi,sarkar,importance,view,4
phir,modi,sarkar,importance,4
maiden,flight,kanpur,civil,4
flight,kanpur,civil,airport,4
kanpur,civil,airport,thank,4
civil,airport,thank,ji,4
airport,thank,ji,making,4
surprise,cm,choice,face,4
party,jd(u,contest,seats,4
contest,seats,ljp,get,4
seats,ljp,get,remaining,4
pp,model,ganga,wastewater,4
model,ganga,wastewater,treatment,4
ganga,wastewater,treatment,wins,4
wastewater,treatment,wins,world,4
treatment,wins,world,development,4
wins,world,development,award,4
ljp,get,remaining,six,4
contest,seats,ljp,gets,4
manifesto,via,namo,app,4
fight,lok,elections,narendra,4
lok,elections,narendra,modis,4
elections,narendra,modis,leadership,4
narendra,modis,leadership,amit,4
sworn,enemies,come,together,4
enemies,come,together,congjds,4
come,together,congjds,join,4
together,congjds,join,hands,4
dear,sir,trying,give,4
sir,trying,give,facilities,4
mega,times,group,poll,4
trying,give,facilities,us,4
give,facilities,us,question,4
maharashtra,elections,fight,seats,4
lok,maharashtra,elections,fight,4
alliance,lok,maharashtra,elections,4
announce,alliance,lok,maharashtra,4
accountant,finance,minister,said,4
chartered,accountant,finance,minister,4
presented,chartered,accountant,finance,4
first,presented,chartered,accountant,4
happen,doesn’t,win,elections,4
quota,economically,weaker,sections,4
says,next,would,fight,4
motion,vote,thanks,address,4
reply,motion,vote,thanks,4
contest,seats,alliance,aiadmk,4
seats,alliance,aiadmk,tamil,4
nothing,doesnt,give,verdict,4
times,group,poll,indians,4
group,poll,indians,say,4
poll,indians,say,vote,4
unhappy,modi,lies,people,4
modis,leadership,amit,shah,4
prelude,ndas,win,forecast,4
alliance,prelude,ndas,win,4
gone,alliance,prelude,ndas,4
missed,well,heres,snippet,4
india,happy,modi,truth,4
people,india,happy,modi,4
lies,people,india,happy,4
income,tax,exemption,limit,4
modi,lies,people,india,4
tax,exemption,limit,rs,4
india,unhappy,modi,lies,4
indians,say,vote,shri,4
people,india,unhappy,modi,4
chris,wood,expects,modis,4
coz,country,always,comes,4
country,always,comes,first,4
spirit,nonstop,spirit,wont,4
nonstop,spirit,wont,ever,4
spirit,wont,ever,stop,4
india,among,trust,govt,4
josh,time,high,sir,4
vote,shri,ji,pm,4
say,vote,shri,ji,4
youth,voting,first,time,4
world,sees,new,india,4
prime,minister,said,open,4
common,man,getting,justice,4
passing,triple,talaq,historic,4
relied,mix,electoral,experience,4
top,relied,mix,electoral,4
want,good,statues,people,4
people,want,good,statues,4
award,focuses,triple,people,4
focuses,triple,people,profit,4
committee,list,head,manifesto,4
list,head,manifesto,lead,4
head,manifesto,lead,full,4
triple,people,profit,planet,4
modis,reply,motion,thanks,4
pm,modis,reply,motion,4
case,west,going,start,4
namo,app,via,namo,4
real,estate,scams.why,need,4
justice,real,estate,scams.why,4
pm,sh,ji,step,4
getting,justice,real,estate,4
sr,leaders,union,ministers,4
photo,twitter,congratulations,thnx,4
twitter,congratulations,thnx,lot,4
meet,sr,leaders,union,4
policy,reforms,facilitating,investment,4
reforms,facilitating,investment,sector,4
triple,talaq,historic,step,4
inc,inc,inc,inc,4
well,said,conspiracy,theory,4
like,go,get,reid,4
vote,narendra,modi,ji,4
pm,narendramodis,reply,motion,4
live,pm,narendramodis,reply,4
watch,live,pm,narendramodis,4
entire,govt,successfully,passing,4
inflation,drops,month,low,4
retail,inflation,drops,month,4
pm,shri,ji,historic,4
nearly,respondants,feel,central,4
feel,central,government,fulfilled,4
go,get,reid,puppet,4
pm,like,go,get,4
said,conspiracy,theory,useless,4
puppet,pm,like,go,4
like,puppet,pm,like,4
pm,like,puppet,pm,4
happy,pm,like,puppet,4
wow,happy,pm,like,4
control,wow,happy,pm,4
even,control,wow,happy,4
useless,even,control,wow,4
theory,useless,even,control,4
conspiracy,theory,useless,even,4
allindia,sentiment,removes,near,4
railways,links,locomotives,via,4
round,talks,may,finalize,4
minister,said,open,alliances,4
several,round,talks,may,4
indian,pm,history,received,4
pm,history,received,praise,4
history,received,praise,leaders,4
modi’s,josh,trump,hosh,4
dhoom,housefull,singham,krish,4
housefull,singham,krish,kgf,4
singham,krish,kgf,coming,4
india,changing,indians,decided,4
changing,indians,decided,change,4
vijay,mallya,finally,coming,4
mallya,finally,coming,home,4
josh,modi,modi,modi,4
how’s,josh,modi,modi,4
ever,how’s,josh,modi,4
highest,ever,how’s,josh,4
defence,highest,ever,how’s,4
allocated,defence,highest,ever,4
crore,allocated,defence,highest,4
unskilled,workers,persons,lower,4
helps,unskilled,workers,persons,4
domestic,helps,unskilled,workers,4
talking,domestic,helps,unskilled,4
increase,farmers’,incomes,unprecedented,4
efforts,increase,farmers’,incomes,4
government’s,efforts,increase,farmers’,4
movies,daily,life,kerala,4
happens,movies,daily,life,4
think,happens,movies,daily,4
inflation,lpg,coverage,toilet,4
think,modi,perfect,modi,4
modi,perfect,modi,doesnt,4
amendment,quota,economically,unreserved,4
quota,economically,unreserved,sections,4
economically,unreserved,sections,cleared,4
hit,usd,leading,investment,4
pm,ji,ji,ji,4
inflows,hit,usd,leading,4
fdi,inflows,hit,usd,4
admitted,aiims,swine,flu,4
lpg,coverage,toilet,coverage,4
announce,tax,concessions,win,4
thing,think,happens,movies,4
convention,announce,tax,concessions,4
modi,convention,announce,tax,4
pm,modi,convention,announce,4
see,pm,modi,convention,4
waiting,see,pm,modi,4
watchers,waiting,see,pm,4
india,watchers,waiting,see,4
heading,towards,massive,defeat,4
startups,recognised,launch,startup,4
recognised,launch,startup,india,4
sort,thing,think,happens,4
indian,railways,links,locomotives,4
farooq,leader,seshadri,chari’s,4
links,locomotives,via,isro,4
middle,class,india,see,4
prosperity,middle,class,india,4
committed,prosperity,middle,class,4
government,committed,prosperity,middle,4
modi,government,committed,prosperity,4
govt,via,namo,app,4
kind,scams,previous,governments,4
scams,previous,governments,pulled,4
fall,hon,ji,put,4
predicting,fall,hon,ji,4
nowadays,predicting,fall,hon,4
govt,extends,loan,firsttime,4
let,us,solidarity,modiji,4
economically,among,upper,castes,4
youth,politically,manipulated,politically,4
read,nowadays,predicting,fall,4
salute,great,hon,pm,4
patients,received,treatment,ayushman,4
paper,read,nowadays,predicting,4
received,treatment,ayushman,pm,4
get,clear,massive,mandate,4
clear,massive,mandate,coming,4
massive,mandate,coming,election,4
mandate,coming,election,retain,4
interacts,karyakartas,five,via,4
karyakartas,five,via,namo,4
five,via,namo,app,4
coming,election,retain,power,4
pm,modi,smashed,many,4
modi,smashed,many,records,4
join,hand,together,support,4
lets,join,hand,together,4
cm,ji,announces,alliance,4
maharashtra,cm,ji,announces,4
wow,salute,great,hon,4
puts,govt,tight,spot,4
news,paper,read,nowadays,4
parties,contest,equal,seats,4
couples,ask,people,return,4
vadras,illgotten,gains,confiscated,4
initiatives,launched,reach,schemes,4
launched,reach,schemes,clearly,4
reach,schemes,clearly,ever,4
schemes,clearly,ever,increasing,4
months,us,intelligence,report,4
privilege,moved,mp,alleging,4
notice,privilege,moved,mp,4
us,intelligence,report,warned,4
intelligence,report,warned,ruling,4
report,warned,ruling,centre,4
warned,ruling,centre,may,4
wants,leadership,centre,pm,4
country,wants,leadership,centre,4
govt,country,wants,leadership,4
report,via,namo,app,4
wedding,couples,ask,people,4
every,news,paper,read,4
schemes,initiatives,launched,reach,4
govt,tight,spot,asks,4
tight,spot,asks,modi,4
modi,deserves,second,term,4
narendra,modi,deserves,second,4
services,various,schemes,initiatives,4
reasons,narendra,modi,deserves,4
modi,government,developing,kashmir,4
spot,asks,modi,govt,4
asks,modi,govt,talking,4
indian,youth,politically,manipulated,4
various,schemes,initiatives,launched,4
government,developing,kashmir,like,4
developing,kashmir,like,government,4
kashmir,like,government,indian,4
like,government,indian,history,4
kickstart,poll,campaign,rallies,4
govt,floats,first,tender,4
opposition,wants,govt,country,4
villages,roads,lakh,women,4
runs,survey,get,direct,4
feel,runs,survey,get,4
people,feel,runs,survey,4
seeks,people,feel,runs,4
modi,seeks,people,feel,4
pm,modi,seeks,people,4
election,pm,modi,seeks,4
ahead,election,pm,modi,4
mind,ahead,election,pm,4
what’s,mind,ahead,election,4
ppl,happy,fight,alone,4
rid,ppl,happy,fight,4
nitishji.get,rid,ppl,happy,4
sentiments,nitishji.get,rid,ppl,4
team,passing,triple,talaq,4
roads,lakh,women,lakh,4
polls,contest,seats,respectively,4
fight,alone,sentiments,nitishji.get,4
pm,ji,passed,constitutional,4
rich,heritage,pm,narendra,4
important,roads,along,indiachina,4
govt,construct,strategically,important,4
heritage,pm,narendra,modi,4
economically,weaker,sections,general,4
apart,rs,lakh,tax,4
rs,lakh,tax,pm,4
lakh,tax,pm,modi,4
tax,pm,modi,smashed,4
government,led,prime,min…,4
largest,economy,rankings,pwc,4
sachchi,mein,sher,hey,4
locomotives,via,isro,satellites,4
visinory,dynamic,leadership,pm,4
leadership,pm,ji,passed,4
alone,sentiments,nitishji.get,rid,4
kumar,fight,alone,sentiments,4
floats,first,tender,projects,4
minister,shri,ji,team,4
dedicated,pm,like,long,4
seen,dedicated,pm,like,4
india,seen,dedicated,pm,4
dear,india,seen,dedicated,4
surat,watch,interaction,pm,4
conclave,surat,watch,interaction,4
youth,conclave,surat,watch,4
india,youth,conclave,surat,4
congratulations,prime,minister,shri,4
heartiest,congratulations,prime,minister,4
euphoric,new,india,youth,4
watch,euphoric,new,india,4
josh,high,sir,josh,4
high,sir,josh,high,4
sir,josh,high,sir,4
pm,like,long,time,4
like,long,time,cant,4
nitish,kumar,fight,alone,4
shri,ji,team,passing,4
ji,team,passing,triple,4
rid,nitish,kumar,fight,4
get,rid,nitish,kumar,4
opinion,get,rid,nitish,4
however,opinion,get,rid,4
elections,however,opinion,get,4
understanding,elections,however,opinion,4
ur,understanding,elections,however,4
pm,modi,may,contest,4
watch,live,social,media,4
tomorrow,watch,live,social,4
gujarat,tomorrow,watch,live,4
programs,gujarat,tomorrow,watch,4
shri,programs,gujarat,tomorrow,4
pm,shri,programs,gujarat,4
wants,govt,country,wants,4
watchman,many,sleepless,nights,4
india,synonymous,ive,never,4
aiadmk,sign,electoral,pact,4
namo,wall,painting,saidapet,4
modi,govt,introducing,fresh,4
free,governance,par,excellence,4
friends,hal,also,part,4
hal,also,part,defence,4
corruption,free,governance,par,4
pm,corruption,free,governance,4
ji,india,synonymous,ive,4
synonymous,ive,never,seen,4
nurture,friends,hal,also,4
citizens,pm,corruption,free,4
dear,citizens,pm,corruption,4
visit,today,finalise,alliance,4
today,finalise,alliance,upcoming,4
sc,st,middle,class,4
castes,sc,st,middle,4
institutions,nurture,friends,hal,4
hindu,communitiesupper,castes,sc,4
communitiesupper,castes,sc,st,4
needs,dear,citizens,pm,4
else,india,needs,dear,4
governance,par,excellence,personally,4
india,needs,dear,citizens,4
even,propagating,fake,news,4
children,maa,prime,minister,3
clearly,aimed,especially,party,3
aimed,especially,party,suffered,3
vijayakanths,dmdk,joining,aiadmk,3
arrived,vijayakanths,dmdk,joining,3
solution,arrived,vijayakanths,dmdk,3
tweet,dont,edit,cc,3
crucial,pm,state,heading,3
making,fools,people,going,3
want,pm,post,india,3
mp,cong,early,leads,3
phd,making,fools,people,3
pm,interacts,shares,childhood,3
interacts,shares,childhood,journey,3
shares,childhood,journey,politician,3
done,phd,making,fools,3
far,far,supportive,towards,3
move,clearly,aimed,especially,3
surprise,move,clearly,aimed,3
hear,cant,speak,cant,3
head,manifesto,committee,arun,3
new,india,huge,improvements,3
structural,reforms,stringent,measures,3
far,supportive,towards,middle,3
sees,new,india,huge,3
aiadmk,todays,meeting,dmdk,3
lok,elections,amit,shah,3
elections,amit,shah,announces,3
amit,shah,announces,sankalp,3
shah,announces,sankalp,patra,3
joining,aiadmk,todays,meeting,3
announces,sankalp,patra,rajnath,3
sankalp,patra,rajnath,singh,3
patra,rajnath,singh,head,3
dmdk,joining,aiadmk,todays,3
cant,speak,cant,see,3
one,district,one,product,3
learn,done,phd,making,3
someone,learn,done,phd,3
nation,thief,terrorist,traitors,3
five,lok,seats,upcoming,3
government,faceoff,west,government,3
contest,five,lok,seats,3
happy,new,year,political,3
ji,govt,always,far,3
vijay,mallya,coming,extradition,3
mallya,coming,extradition,approved,3
new,year,political,satire,3
year,political,satire,via,3
workers,politics,key,success,3
coming,extradition,approved,uk,3
controls,nation,thief,terrorist,3
level,workers,politics,key,3
extradition,approved,uk,govt,3
due,level,workers,politics,3
lok,seats,upcoming,elections,3
seats,upcoming,elections,alliance,3
always,far,far,supportive,3
thief,terrorist,traitors,feel,3
govt,always,far,far,3
fool,someone,learn,done,3
make,fool,someone,learn,3
want,make,fool,someone,3
alliance,get,math,right,3
considered,crucial,pm,state,3
heat,complain,intolerance,society,3
cant,hear,cant,speak,3
feel,heat,complain,intolerance,3
traitors,feel,heat,complain,3
visit,considered,crucial,pm,3
special,coverage,live,ndtv,3
elections,alliance,aiadmk,pmk,3
upcoming,elections,alliance,aiadmk,3
terrorist,traitors,feel,heat,3
india,huge,improvements,international,3
todays,meeting,dmdk,reportedly,3
persecuted,children,maa,prime,3
said,election,fought,pm,3
detailed,election,results,analysis,3
gaining,seats,early,leads,3
easily,targeted,explained,sir,3
veteran,sanghpriya,gautam,says,3
sanghpriya,gautam,says,deputy,3
gautam,says,deputy,pm,3
says,deputy,pm,like,3
deputy,pm,like,quit,3
pm,like,quit,dont,3
like,quit,dont,want,3
telangana,trs,raj,solid,3
would,vote,go,vote,3
launches,nationwide,campaign,seek,3
catch,action,follow,special,3
action,follow,special,coverage,3
cong,gaining,seats,early,3
heard,every,indian,vote,3
meeting,dmdk,reportedly,making,3
ideologies,said,election,fought,3
stand,persecuted,children,maa,3
wakeup,call,stop,playing,3
may,want,pm,post,3
modi,ji,saved,life,3
call,stop,playing,sickular,3
stop,playing,sickular,politics,3
playing,sickular,politics,respect,3
sickular,politics,respect,majority,3
politics,respect,majority,population,3
upcoming,two,opposite,ideologies,3
two,opposite,ideologies,said,3
guy,modi,ji,saved,3
lucky,guy,modi,ji,3
facilities,us,question,deserve,3
opposite,ideologies,said,election,3
today,would,vote,go,3
follow,special,coverage,live,3
time,know,truth,lies,3
nationwide,campaign,seek,suggestions,3
cong,mp,cong,early,3
praise,ji,actually,praise,3
towards,middle,class,india,3
speak,cant,see,can’t,3
credit,due,level,workers,3
strides,towards,gas,economy,3
huge,strides,towards,gas,3
takes,huge,strides,towards,3
supportive,towards,middle,class,3
thats,true,dynasty,man,3
state,heading,elections,year,3
india,takes,huge,strides,3
huge,improvements,international,rankings,3
hint,looking,strengthen,nda,3
pm,state,heading,elections,3
trend,cong,mp,cong,3
solid,trend,cong,mp,3
raj,solid,trend,cong,3
day,today,would,vote,3
know,truth,lies,peddled,3
campaign,seek,suggestions,election,3
seek,suggestions,election,manifesto,3
together,fight,one,man,3
trs,raj,solid,trend,3
thoughtout,decisive,military,action,3
election,day,today,would,3
imagine,it’s,lok,election,3
well,thoughtout,decisive,military,3
undertake,well,thoughtout,decisive,3
truth,lies,peddled,congis,3
whenever,praise,ji,actually,3
lok,election,day,today,3
it’s,lok,election,day,3
awas,yojana,piyush,goyal,3
pm,imran,khan,wants,3
giving,credit,due,level,3
could,deliver,dystopian,verdict,3
multiple,tax,regime,tax,3
tax,regime,tax,relief,3
majority,campaign,centred,around,3
full,majority,campaign,centred,3
dominoes,starting,fall,agustawestland,3
hand,acres,land,owners,3
moves,hand,acres,land,3
govt,moves,hand,acres,3
polls,govt,moves,hand,3
ahead,polls,govt,moves,3
months,ahead,polls,govt,3
deliver,dystopian,verdict,plus,3
centre,full,majority,campaign,3
govt,centre,full,majority,3
starting,fall,agustawestland,scam,3
spoke,lassi,seller’s,daughter,3
dystopian,verdict,plus,add,3
mega,alliance,sealed,official,3
ignore,sentiment,face,consequences,3
get,govt,centre,full,3
sentiment,ignore,sentiment,face,3
new,incharges,states,ut,3
today,keep,decades,come,3
taken,today,keep,decades,3
steps,taken,today,keep,3
modis,steps,taken,today,3
